Gene stable ID,Gene stable ID version,Gene type,Gene name
ENSG00000143183,ENSG00000143183.12,protein_coding,TMCO1
ENSG00000163959,ENSG00000163959.5,protein_coding,SLC51A
ENSG00000143179,ENSG00000143179.8,protein_coding,UCK2
ENSG00000188859,ENSG00000188859.5,protein_coding,FAM78B
ENSG00000267884,ENSG00000267884.1,protein_coding,AL626787.1
ENSG00000143157,ENSG00000143157.7,protein_coding,POGK
ENSG00000152382,ENSG00000152382.5,protein_coding,TADA1
ENSG00000075856,ENSG00000075856.7,protein_coding,SART3
ENSG00000143195,ENSG00000143195.8,protein_coding,ILDR2
ENSG00000143947,ENSG00000143947.8,protein_coding,RPS27A
ENSG00000143194,ENSG00000143194.8,protein_coding,MAEL
ENSG00000143167,ENSG00000143167.7,protein_coding,GPA33
ENSG00000198842,ENSG00000198842.5,protein_coding,DUSP27
ENSG00000108312,ENSG00000108312.10,protein_coding,UBTF
ENSG00000143190,ENSG00000143190.17,protein_coding,POU2F1
ENSG00000198821,ENSG00000198821.6,protein_coding,CD247
ENSG00000143162,ENSG00000143162.7,protein_coding,CREG1
ENSG00000107614,ENSG00000107614.17,protein_coding,TRDMT1
ENSG00000198771,ENSG00000198771.6,protein_coding,RCSD1
ENSG00000197965,ENSG00000197965.7,protein_coding,MPZL1
ENSG00000161217,ENSG00000161217.7,protein_coding,PCYT1A
ENSG00000143199,ENSG00000143199.13,protein_coding,ADCY10
ENSG00000143158,ENSG00000143158.6,protein_coding,MPC2
ENSG00000085760,ENSG00000085760.10,protein_coding,MTIF2
ENSG00000230995,ENSG00000230995.3,protein_coding,PPP1R10
ENSG00000272741,ENSG00000272741.1,protein_coding,RP11-447L10.1
ENSG00000143164,ENSG00000143164.11,protein_coding,DCAF6
ENSG00000213123,ENSG00000213123.6,protein_coding,TCTEX1D2
ENSG00000273331,ENSG00000273331.1,protein_coding,TM4SF19
ENSG00000143147,ENSG00000143147.10,protein_coding,GPR161
ENSG00000143155,ENSG00000143155.8,protein_coding,TIPRL
ENSG00000213064,ENSG00000213064.5,protein_coding,SFT2D2
ENSG00000143178,ENSG00000143178.8,protein_coding,TBX19
ENSG00000143185,ENSG00000143185.3,protein_coding,XCL2
ENSG00000143184,ENSG00000143184.4,protein_coding,XCL1
ENSG00000143196,ENSG00000143196.4,protein_coding,DPT
ENSG00000143153,ENSG00000143153.8,protein_coding,ATP1B1
ENSG00000143156,ENSG00000143156.9,protein_coding,NME7
ENSG00000117475,ENSG00000117475.9,protein_coding,BLZF1
ENSG00000117477,ENSG00000117477.8,protein_coding,CCDC181
ENSG00000117479,ENSG00000117479.8,protein_coding,SLC19A2
ENSG00000198734,ENSG00000198734.6,protein_coding,F5
ENSG00000115355,ENSG00000115355.11,protein_coding,CCDC88A
ENSG00000174175,ENSG00000174175.12,protein_coding,SELP
ENSG00000000460,ENSG00000000460.12,protein_coding,C1orf112
ENSG00000145107,ENSG00000145107.11,protein_coding,TM4SF19
ENSG00000188404,ENSG00000188404.4,protein_coding,SELL
ENSG00000136003,ENSG00000136003.11,protein_coding,ISCU
ENSG00000227420,ENSG00000227420.4,protein_coding,MRPS18B
ENSG00000007908,ENSG00000007908.11,protein_coding,SELE
ENSG00000163960,ENSG00000163960.7,protein_coding,UBXN7
ENSG00000171806,ENSG00000171806.7,protein_coding,METTL18
ENSG00000004939,ENSG00000004939.9,protein_coding,SLC4A1
ENSG00000000457,ENSG00000000457.9,protein_coding,SCYL3
ENSG00000075945,ENSG00000075945.8,protein_coding,KIFAP3
ENSG00000203740,ENSG00000203740.3,protein_coding,METTL11B
ENSG00000120370,ENSG00000120370.8,protein_coding,GORAB
ENSG00000116132,ENSG00000116132.7,protein_coding,PRRX1
ENSG00000117501,ENSG00000117501.10,protein_coding,MROH9
ENSG00000223752,ENSG00000223752.4,protein_coding,ATAT1
ENSG00000007933,ENSG00000007933.8,protein_coding,FMO3
ENSG00000117507,ENSG00000117507.4,protein_coding,FMO6P
ENSG00000094963,ENSG00000094963.9,protein_coding,FMO2
ENSG00000183160,ENSG00000183160.8,protein_coding,TMEM119
ENSG00000010932,ENSG00000010932.11,protein_coding,FMO1
ENSG00000076258,ENSG00000076258.5,protein_coding,FMO4
ENSG00000026025,ENSG00000026025.9,protein_coding,VIM
ENSG00000117523,ENSG00000117523.11,protein_coding,PRRC2C
ENSG00000163961,ENSG00000163961.4,protein_coding,RNF168
ENSG00000034971,ENSG00000034971.10,protein_coding,MYOC
ENSG00000110876,ENSG00000110876.8,protein_coding,SELPLG
ENSG00000117533,ENSG00000117533.10,protein_coding,VAMP4
ENSG00000010165,ENSG00000010165.15,protein_coding,METTL13
ENSG00000110880,ENSG00000110880.6,protein_coding,CORO1C
ENSG00000197959,ENSG00000197959.9,protein_coding,DNM3
ENSG00000214097,ENSG00000214097.4,protein_coding,SMCO1
ENSG00000214921,ENSG00000214921.2,protein_coding,AC003102.1
ENSG00000268413,ENSG00000268413.1,protein_coding,AC003043.1
ENSG00000135845,ENSG00000135845.5,protein_coding,PIGC
ENSG00000108309,ENSG00000108309.8,protein_coding,RUNDC3A
ENSG00000180999,ENSG00000180999.6,protein_coding,C1orf105
ENSG00000185798,ENSG00000185798.6,protein_coding,WDR53
ENSG00000174013,ENSG00000174013.7,protein_coding,FBXO45
ENSG00000174004,ENSG00000174004.5,protein_coding,NRROS
ENSG00000163964,ENSG00000163964.9,protein_coding,PIGX
ENSG00000094975,ENSG00000094975.9,protein_coding,SUCO
ENSG00000117560,ENSG00000117560.6,protein_coding,FASLG
ENSG00000120337,ENSG00000120337.7,protein_coding,TNFSF18
ENSG00000117586,ENSG00000117586.6,protein_coding,TNFSF4
ENSG00000117592,ENSG00000117592.8,protein_coding,PRDX6
ENSG00000162753,ENSG00000162753.10,protein_coding,SLC9C2
ENSG00000183831,ENSG00000183831.6,protein_coding,ANKRD45
ENSG00000013306,ENSG00000013306.11,protein_coding,SLC25A39
ENSG00000076321,ENSG00000076321.6,protein_coding,KLHL20
ENSG00000120334,ENSG00000120334.11,protein_coding,CENPL
ENSG00000174007,ENSG00000174007.7,protein_coding,CEP19
ENSG00000117593,ENSG00000117593.8,protein_coding,DARS2
ENSG00000180370,ENSG00000180370.6,protein_coding,PAK2
ENSG00000185278,ENSG00000185278.10,protein_coding,ZBTB37
ENSG00000117601,ENSG00000117601.9,protein_coding,SERPINC1
ENSG00000084112,ENSG00000084112.10,protein_coding,SSH1
ENSG00000135870,ENSG00000135870.7,protein_coding,RC3H1
ENSG00000119231,ENSG00000119231.6,protein_coding,SENP5
ENSG00000148488,ENSG00000148488.11,protein_coding,ST8SIA6
ENSG00000233641,ENSG00000233641.5,protein_coding,C6orf136
ENSG00000114503,ENSG00000114503.6,protein_coding,NCBP2
ENSG00000152061,ENSG00000152061.17,protein_coding,RABGAP1L
ENSG00000165996,ENSG00000165996.9,protein_coding,PTPLA
ENSG00000203737,ENSG00000203737.2,protein_coding,GPR52
ENSG00000116161,ENSG00000116161.13,protein_coding,CACYBP
ENSG00000120333,ENSG00000120333.4,protein_coding,MRPS14
ENSG00000120332,ENSG00000120332.11,protein_coding,TNN
ENSG00000235750,ENSG00000235750.5,protein_coding,KIAA0040
ENSG00000163001,ENSG00000163001.7,protein_coding,CCDC104
ENSG00000116147,ENSG00000116147.12,protein_coding,TNR
ENSG00000136738,ENSG00000136738.10,protein_coding,STAM
ENSG00000143207,ENSG00000143207.15,protein_coding,RFWD2
ENSG00000110887,ENSG00000110887.3,protein_coding,DAO
ENSG00000116183,ENSG00000116183.6,protein_coding,PAPPA2
ENSG00000233561,ENSG00000233561.2,protein_coding,DHX16
ENSG00000119227,ENSG00000119227.3,protein_coding,PIGZ
ENSG00000152092,ENSG00000152092.11,protein_coding,ASTN1
ENSG00000030582,ENSG00000030582.12,protein_coding,GRN
ENSG00000198797,ENSG00000198797.6,protein_coding,BRINP2
ENSG00000163975,ENSG00000163975.7,protein_coding,MFI2
ENSG00000120341,ENSG00000120341.14,protein_coding,SEC16B
ENSG00000138041,ENSG00000138041.11,protein_coding,SMEK2
ENSG00000166111,ENSG00000166111.5,protein_coding,SVOP
ENSG00000148483,ENSG00000148483.7,protein_coding,TMEM236
ENSG00000075391,ENSG00000075391.12,protein_coding,RASAL2
ENSG00000240021,ENSG00000240021.5,protein_coding,TEX35
ENSG00000213057,ENSG00000213057.4,protein_coding,C1orf220
ENSG00000184909,ENSG00000184909.8,protein_coding,C1ORF220
ENSG00000116191,ENSG00000116191.13,protein_coding,RALGPS2
ENSG00000116194,ENSG00000116194.8,protein_coding,ANGPTL1
ENSG00000116199,ENSG00000116199.7,protein_coding,FAM20B
ENSG00000186283,ENSG00000186283.9,protein_coding,TOR3A
ENSG00000075711,ENSG00000075711.16,protein_coding,DLG1
ENSG00000143322,ENSG00000143322.15,protein_coding,ABL2
ENSG00000057252,ENSG00000057252.8,protein_coding,SOAT1
ENSG00000183748,ENSG00000183748.4,protein_coding,MRC1L1
ENSG00000162779,ENSG00000162779.16,protein_coding,AXDND1
ENSG00000269064,ENSG00000269064.1,protein_coding,AL160286.1
ENSG00000135093,ENSG00000135093.8,protein_coding,USP30
ENSG00000116218,ENSG00000116218.8,protein_coding,NPHS2
ENSG00000231247,ENSG00000231247.4,protein_coding,PPP1R18
ENSG00000162782,ENSG00000162782.11,protein_coding,TDRD5
ENSG00000143340,ENSG00000143340.6,protein_coding,FAM163A
ENSG00000235773,ENSG00000235773.4,protein_coding,NRM
ENSG00000169905,ENSG00000169905.8,protein_coding,TOR1AIP2
ENSG00000161682,ENSG00000161682.10,protein_coding,FAM171A2
ENSG00000143337,ENSG00000143337.14,protein_coding,TOR1AIP1
ENSG00000138035,ENSG00000138035.10,protein_coding,PNPT1
ENSG00000135837,ENSG00000135837.11,protein_coding,CEP350
ENSG00000189046,ENSG00000189046.6,protein_coding,ALKBH2
ENSG00000116260,ENSG00000116260.12,protein_coding,QSOX1
ENSG00000121454,ENSG00000121454.4,protein_coding,LHX4
ENSG00000005961,ENSG00000005961.13,protein_coding,ITGA2B
ENSG00000135847,ENSG00000135847.5,protein_coding,ACBD6
ENSG00000184040,ENSG00000184040.7,protein_coding,TMEM236
ENSG00000143324,ENSG00000143324.9,protein_coding,XPR1
ENSG00000076248,ENSG00000076248.6,protein_coding,UNG
ENSG00000135835,ENSG00000135835.6,protein_coding,KIAA1614
ENSG00000234237,ENSG00000234237.2,protein_coding,AL162431.1
ENSG00000135823,ENSG00000135823.9,protein_coding,STX6
ENSG00000153029,ENSG00000153029.10,protein_coding,MR1
ENSG00000162783,ENSG00000162783.8,protein_coding,IER5
ENSG00000224587,ENSG00000224587.5,protein_coding,MDC1
ENSG00000120586,ENSG00000120586.4,protein_coding,MRC1
ENSG00000076555,ENSG00000076555.11,protein_coding,ACACB
ENSG00000198216,ENSG00000198216.6,protein_coding,CACNA1E
ENSG00000179930,ENSG00000179930.5,protein_coding,ZNF648
ENSG00000115380,ENSG00000115380.14,protein_coding,EFEMP1
ENSG00000135821,ENSG00000135821.12,protein_coding,GLUL
ENSG00000203730,ENSG00000203730.2,protein_coding,TEDDM1
ENSG00000186566,ENSG00000186566.7,protein_coding,GPATCH8
ENSG00000148482,ENSG00000148482.7,protein_coding,SLC39A12
ENSG00000121446,ENSG00000121446.13,protein_coding,RGSL1
ENSG00000135828,ENSG00000135828.7,protein_coding,RNASEL
ENSG00000143333,ENSG00000143333.6,protein_coding,RGS16
ENSG00000227739,ENSG00000227739.6,protein_coding,TUBB
ENSG00000135824,ENSG00000135824.8,protein_coding,RGS8
ENSG00000135838,ENSG00000135838.9,protein_coding,NPL
ENSG00000180340,ENSG00000180340.5,protein_coding,FZD2
ENSG00000135829,ENSG00000135829.12,protein_coding,DHX9
ENSG00000157060,ENSG00000157060.10,protein_coding,SHCBP1L
ENSG00000135862,ENSG00000135862.5,protein_coding,LAMC1
ENSG00000165995,ENSG00000165995.14,protein_coding,CACNB2
ENSG00000058085,ENSG00000058085.10,protein_coding,LAMC2
ENSG00000157064,ENSG00000157064.6,protein_coding,NMNAT2
ENSG00000180336,ENSG00000180336.13,protein_coding,C17orf104
ENSG00000161267,ENSG00000161267.7,protein_coding,BDH1
ENSG00000055813,ENSG00000055813.5,protein_coding,CCDC85A
ENSG00000116698,ENSG00000116698.16,protein_coding,SMG7
ENSG00000028116,ENSG00000028116.12,protein_coding,VRK2
ENSG00000180329,ENSG00000180329.9,protein_coding,CCDC43
ENSG00000116701,ENSG00000116701.10,protein_coding,NCF2
ENSG00000161692,ENSG00000161692.13,protein_coding,DBF4B
ENSG00000162704,ENSG00000162704.11,protein_coding,ARPC5
ENSG00000143344,ENSG00000143344.11,protein_coding,RGL1
ENSG00000173627,ENSG00000173627.6,protein_coding,APOBEC4
ENSG00000145016,ENSG00000145016.9,protein_coding,KIAA0226
ENSG00000198756,ENSG00000198756.6,protein_coding,COLGALT2
ENSG00000198860,ENSG00000198860.7,protein_coding,TSEN15
ENSG00000116667,ENSG00000116667.8,protein_coding,C1orf21
ENSG00000139445,ENSG00000139445.13,protein_coding,FOXN4
ENSG00000116406,ENSG00000116406.14,protein_coding,EDEM3
ENSG00000174527,ENSG00000174527.5,protein_coding,MYO1H
ENSG00000135842,ENSG00000135842.12,protein_coding,FAM129A
ENSG00000121481,ENSG00000121481.6,protein_coding,RNF2
ENSG00000115392,ENSG00000115392.7,protein_coding,FANCL
ENSG00000121486,ENSG00000121486.7,protein_coding,TRMT1L
ENSG00000116668,ENSG00000116668.8,protein_coding,SWT1
ENSG00000122068,ENSG00000122068.8,protein_coding,FYTTD1
ENSG00000116679,ENSG00000116679.11,protein_coding,IVNS1ABP
ENSG00000232280,ENSG00000232280.5,protein_coding,FLOT1
ENSG00000143341,ENSG00000143341.7,protein_coding,HMCN1
ENSG00000073670,ENSG00000073670.9,protein_coding,ADAM11
ENSG00000116690,ENSG00000116690.7,protein_coding,PRG4
ENSG00000047410,ENSG00000047410.9,protein_coding,TPR
ENSG00000110906,ENSG00000110906.8,protein_coding,KCTD10
ENSG00000241058,ENSG00000241058.1,protein_coding,NSUN6
ENSG00000157181,ENSG00000157181.10,protein_coding,C1orf27
ENSG00000268662,ENSG00000268662.1,protein_coding,AL596220.1
ENSG00000262180,ENSG00000262180.1,protein_coding,OCLM
ENSG00000116703,ENSG00000116703.12,protein_coding,PDC
ENSG00000073756,ENSG00000073756.7,protein_coding,PTGS2
ENSG00000186001,ENSG00000186001.8,protein_coding,LRCH3
ENSG00000116711,ENSG00000116711.8,protein_coding,PLA2G4A
ENSG00000162670,ENSG00000162670.8,protein_coding,BRINP3
ENSG00000150681,ENSG00000150681.5,protein_coding,RGS18
ENSG00000119866,ENSG00000119866.16,protein_coding,BCL11A
ENSG00000253148,ENSG00000253148.1,protein_coding,RGS21
ENSG00000090104,ENSG00000090104.7,protein_coding,RGS1
ENSG00000271786,ENSG00000271786.1,protein_coding,RP11-139J15.7
ENSG00000165997,ENSG00000165997.4,protein_coding,ARL5B
ENSG00000127074,ENSG00000127074.10,protein_coding,RGS13
ENSG00000182963,ENSG00000182963.5,protein_coding,GJC1
ENSG00000116741,ENSG00000116741.6,protein_coding,RGS2
ENSG00000204740,ENSG00000204740.5,protein_coding,MALRD1
ENSG00000116750,ENSG00000116750.9,protein_coding,UCHL5
ENSG00000151148,ENSG00000151148.9,protein_coding,UBE3B
ENSG00000116747,ENSG00000116747.8,protein_coding,TROVE2
ENSG00000131097,ENSG00000131097.2,protein_coding,HIGD1B
ENSG00000237155,ENSG00000237155.3,protein_coding,IER3
ENSG00000023572,ENSG00000023572.4,protein_coding,GLRX2
ENSG00000134371,ENSG00000134371.9,protein_coding,CDC73
ENSG00000162630,ENSG00000162630.5,protein_coding,B3GALT2
ENSG00000108883,ENSG00000108883.8,protein_coding,EFTUD2
ENSG00000162687,ENSG00000162687.12,protein_coding,KCNT2
ENSG00000120594,ENSG00000120594.12,protein_coding,PLXDC2
ENSG00000000971,ENSG00000000971.11,protein_coding,CFH
ENSG00000116785,ENSG00000116785.9,protein_coding,CFHR3
ENSG00000244414,ENSG00000244414.2,protein_coding,CFHR1
ENSG00000080910,ENSG00000080910.7,protein_coding,CFHR2
ENSG00000134365,ENSG00000134365.8,protein_coding,CFHR4
ENSG00000134389,ENSG00000134389.8,protein_coding,CFHR5
ENSG00000143278,ENSG00000143278.3,protein_coding,F13B
ENSG00000137332,ENSG00000137332.15,protein_coding,DDR1
ENSG00000066279,ENSG00000066279.12,protein_coding,ASPM
ENSG00000115421,ENSG00000115421.8,protein_coding,PAPOLG
ENSG00000177888,ENSG00000177888.7,protein_coding,ZBTB41
ENSG00000114473,ENSG00000114473.9,protein_coding,IQCG
ENSG00000078114,ENSG00000078114.14,protein_coding,NEBL
ENSG00000134376,ENSG00000134376.10,protein_coding,CRB1
ENSG00000182899,ENSG00000182899.10,protein_coding,RPL35A
ENSG00000213047,ENSG00000213047.7,protein_coding,DENND1B
ENSG00000162924,ENSG00000162924.9,protein_coding,REL
ENSG00000203724,ENSG00000203724.6,protein_coding,C1orf53
ENSG00000143355,ENSG00000143355.11,protein_coding,LHX9
ENSG00000185621,ENSG00000185621.7,protein_coding,LMLN
ENSG00000151414,ENSG00000151414.10,protein_coding,NEK7
ENSG00000151418,ENSG00000151418.7,protein_coding,ATP6V1G3
ENSG00000162927,ENSG00000162927.9,protein_coding,PUS10
ENSG00000167131,ENSG00000167131.12,protein_coding,CCDC103
ENSG00000139428,ENSG00000139428.7,protein_coding,MMAB
ENSG00000204683,ENSG00000204683.6,protein_coding,C10orf113
ENSG00000081237,ENSG00000081237.14,protein_coding,PTPRC
ENSG00000204682,ENSG00000204682.5,protein_coding,CASC10
ENSG00000180592,ENSG00000180592.12,protein_coding,SKIDA1
ENSG00000214447,ENSG00000214447.3,protein_coding,FAM187A
ENSG00000116833,ENSG00000116833.9,protein_coding,NR5A2
ENSG00000162702,ENSG00000162702.7,protein_coding,ZNF281
ENSG00000078403,ENSG00000078403.12,protein_coding,MLLT10
ENSG00000118193,ENSG00000118193.7,protein_coding,KIF14
ENSG00000118197,ENSG00000118197.9,protein_coding,DDX59
ENSG00000131095,ENSG00000131095.7,protein_coding,GFAP
ENSG00000118200,ENSG00000118200.10,protein_coding,CAMSAP2
ENSG00000170128,ENSG00000170128.2,protein_coding,GPR25
ENSG00000163362,ENSG00000163362.6,protein_coding,C1orf106
ENSG00000236895,ENSG00000236895.6,protein_coding,GTF2H4
ENSG00000116852,ENSG00000116852.10,protein_coding,KIF21B
ENSG00000223587,ENSG00000223587.1,lincRNA,AY269186.1
ENSG00000224918,ENSG00000224918.1,lincRNA,AY269186.2
ENSG00000224318,ENSG00000224318.1,processed_transcript,CHL1-AS2
ENSG00000252017,ENSG00000252017.1,snRNA,RNU6-1194P
ENSG00000231660,ENSG00000231660.1,pseudogene,RPS8P6
ENSG00000234661,ENSG00000234661.2,antisense,CHL1-AS1
ENSG00000162928,ENSG00000162928.8,protein_coding,PEX13
ENSG00000224957,ENSG00000224957.1,lincRNA,AC090044.1
ENSG00000238075,ENSG00000238075.1,pseudogene,AC087431.1
ENSG00000224239,ENSG00000224239.1,lincRNA,AC090044.2
ENSG00000235158,ENSG00000235158.1,lincRNA,AC087430.1
ENSG00000244169,ENSG00000244169.2,misc_RNA,RN7SL120P
ENSG00000232563,ENSG00000232563.1,pseudogene,AC026214.2
ENSG00000184423,ENSG00000184423.5,pseudogene,AC090043.1
ENSG00000081248,ENSG00000081248.6,protein_coding,CACNA1S
ENSG00000232237,ENSG00000232237.2,protein_coding,ASCL5
ENSG00000110921,ENSG00000110921.7,protein_coding,MVK
ENSG00000116857,ENSG00000116857.12,protein_coding,TMEM9
ENSG00000214074,ENSG00000214074.3,pseudogene,RPL23AP39
ENSG00000214073,ENSG00000214073.2,pseudogene,RPL21P17
ENSG00000162929,ENSG00000162929.9,protein_coding,KIAA1841
ENSG00000163395,ENSG00000163395.12,protein_coding,IGFN1
ENSG00000225044,ENSG00000225044.1,lincRNA,RP11-204C23.1
ENSG00000223040,ENSG00000223040.1,misc_RNA,RN7SKP144
ENSG00000227588,ENSG00000227588.2,lincRNA,CNTN4-AS2
ENSG00000230398,ENSG00000230398.1,pseudogene,AC026882.1
ENSG00000225310,ENSG00000225310.1,pseudogene,DNAJC19P4
ENSG00000237990,ENSG00000237990.2,antisense,CNTN4-AS1
ENSG00000253049,ENSG00000253049.1,snoRNA,SNORA43
ENSG00000271870,ENSG00000271870.1,antisense,RP11-97C16.1
ENSG00000223727,ENSG00000223727.2,lincRNA,AC026188.1
ENSG00000223036,ENSG00000223036.1,miRNA,AC024158.1
ENSG00000229241,ENSG00000229241.1,pseudogene,PNPT1P1
ENSG00000234325,ENSG00000234325.1,pseudogene,MRPS10P2
ENSG00000231249,ENSG00000231249.1,antisense,ITPR1-AS1
ENSG00000235947,ENSG00000235947.1,lincRNA,EGOT
ENSG00000239126,ENSG00000239126.1,snoRNA,snoU13
ENSG00000235831,ENSG00000235831.2,antisense,BHLHE40-AS1
ENSG00000230182,ENSG00000230182.1,pseudogene,RNF10P1
ENSG00000224082,ENSG00000224082.1,pseudogene,UBTFL8
ENSG00000081277,ENSG00000081277.7,protein_coding,PKP1
ENSG00000236178,ENSG00000236178.5,protein_coding,VARSL
ENSG00000118194,ENSG00000118194.14,protein_coding,TNNT2
ENSG00000159166,ENSG00000159166.9,protein_coding,LAD1
ENSG00000159173,ENSG00000159173.14,protein_coding,TNNI1
ENSG00000186185,ENSG00000186185.9,protein_coding,KIF18B
ENSG00000174307,ENSG00000174307.5,protein_coding,PHLDA3
ENSG00000207283,ENSG00000207283.1,misc_RNA,Y_RNA
ENSG00000237566,ENSG00000237566.1,pseudogene,AC090955.5
ENSG00000233912,ENSG00000233912.1,antisense,AC026202.3
ENSG00000265180,ENSG00000265180.1,miRNA,MIR4790
ENSG00000241227,ENSG00000241227.2,misc_RNA,RN7SL553P
ENSG00000230944,ENSG00000230944.1,lincRNA,AC026202.5
ENSG00000229642,ENSG00000229642.1,lincRNA,AC027119.1
ENSG00000136770,ENSG00000136770.6,protein_coding,DNAJC1
ENSG00000226022,ENSG00000226022.1,lincRNA,AC026167.1
ENSG00000232958,ENSG00000232958.1,pseudogene,AC091069.1
ENSG00000189229,ENSG00000189229.10,lincRNA,AC069277.2
ENSG00000139438,ENSG00000139438.5,protein_coding,FAM222A
ENSG00000226258,ENSG00000226258.2,lincRNA,GRM7-AS3
ENSG00000159176,ENSG00000159176.9,protein_coding,CSRP1
ENSG00000237651,ENSG00000237651.2,protein_coding,C2orf74
ENSG00000173209,ENSG00000173209.18,protein_coding,AHSA2
ENSG00000131094,ENSG00000131094.3,protein_coding,C1QL1
ENSG00000269690,ENSG00000269690.1,protein_coding,AC096677.1
ENSG00000111199,ENSG00000111199.6,protein_coding,TRPV4
ENSG00000134369,ENSG00000134369.11,protein_coding,NAV1
ENSG00000172992,ENSG00000172992.7,protein_coding,DCAKD
ENSG00000223719,ENSG00000223719.1,pseudogene,AC024162.2
ENSG00000236152,ENSG00000236152.1,pseudogene,MRPS36P1
ENSG00000237665,ENSG00000237665.1,antisense,GRM7-AS2
ENSG00000236202,ENSG00000236202.1,antisense,GRM7-AS1
ENSG00000270207,ENSG00000270207.1,antisense,RP11-157E16.1
ENSG00000227110,ENSG00000227110.2,antisense,LMCD1-AS1
ENSG00000266293,ENSG00000266293.1,miRNA,AC069276.1
ENSG00000198700,ENSG00000198700.5,protein_coding,IPO9
ENSG00000136448,ENSG00000136448.7,protein_coding,NMT1
ENSG00000198892,ENSG00000198892.6,protein_coding,SHISA4
ENSG00000228351,ENSG00000228351.1,lincRNA,AC018832.1
